player_id,player_name,ip,pitches,batted_balls_allowed,k,xfip,whiff_rate,barrel_rate_allowed,qs,w,sv,era,whip
453343,Mark Melancon,22.3,323,109,14,3.595223880597015,0.19078947368421054,0.027522935779816515,0.0,0.0,0.0,,
592426,Luke Jackson,26.7,488,160,20,4.4063125,0.21367521367521367,0.01875,0.0,0.0,0.0,,
572888,Shane Greene,27.3,398,114,21,4.009329268292683,0.18518518518518517,0.043859649122807015,0.0,0.0,0.0,,
661255,Yoan López,20.0,286,96,16,4.1295,0.2517482517482518,0.052083333333333336,0.0,0.0,0.0,,
518516,Madison Bumgarner,41.7,710,254,30,4.99,0.15669515669515668,0.08267716535433071,0.0,0.0,0.0,,
607536,Kyle Freeland,71.0,1124,372,46,4.064577464788733,0.19573643410852712,0.03494623655913978,9.0,0.0,0.0,,
605397,Joe Musgrove,38.0,673,185,55,2.688552631578948,0.3076923076923077,0.02702702702702703,2.0,0.0,0.0,,
663474,Triston McKenzie,33.0,550,162,41,2.9601515151515154,0.26153846153846155,0.05555555555555555,1.0,0.0,0.0,,
650644,Aaron Civale,72.7,1201,363,69,3.361949541284404,0.2271062271062271,0.04132231404958678,5.0,0.0,0.0,,
502026,Jeremy Jeffress,23.3,340,93,17,4.066428571428571,0.22900763358778625,0.021505376344086023,0.0,0.0,0.0,,
572193,Ryan Tepera,20.0,369,79,31,2.8275,0.4311377245508982,0.02531645569620253,0.0,0.0,0.0,,
452657,Jon Lester,60.3,1008,339,42,4.360248618784531,0.16331096196868009,0.07374631268436578,3.0,0.0,0.0,,
641540,Dane Dunning,34.0,571,167,35,3.758382352941177,0.264,0.03592814371257485,2.0,0.0,0.0,,
650530,Bryan Garcia,21.7,332,118,12,5.297384615384615,0.17073170731707318,0.025423728813559324,0.0,0.0,0.0,,
676604,Tyler Zuber,22.0,412,105,30,4.216818181818182,0.23125,0.0380952380952381,0.0,0.0,0.0,,
